Date,Mode,Category,Subcategory,Note,Amount,Expense,Currency
2017-03-16 20:39:13,Saving Bank account 1,Utilities,Wifi Internet Service,6 months ( 30mb UL plan + 1 month free),2820.0,Expense,INR
2017-03-18 09:41:44,Cash,Food,snacks,2 samosa (32) + 25 Pani Puri,57.0,Expense,INR
2017-03-18 09:41:44,Cash,Food,fruits,Grapes + apple + guava,310.0,Expense,INR
2017-03-18 09:41:44,Saving Bank account 1,Food,Grocery,No Notes,160.0,Expense,INR
2017-03-19 13:28:22,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider freedom pack,296.0,Expense,INR
2017-03-20 11:45:21,Saving Bank account 1,Household,Appliances,2 Spike guard,450.0,Expense,INR
2017-03-22 06:57:25,Saving Bank account 1,Transportation,Travels,Place 6 to Place 2,600.0,Expense,INR
2017-03-22 23:10:50,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-03-22 23:10:50,Cash,Transportation,Train,2 Place 0 to WS returns,20.0,Expense,INR
2017-03-22 23:11:47,Cash,Transportation,Bus,2 Place 6 to Place 7,18.0,Expense,INR
2017-03-22 23:11:47,Cash,Transportation,auto,within city,33.0,Expense,INR
2017-03-22 23:14:21,Cash,Household,Furniture,Mattress advance,500.0,Expense,INR
2017-03-22 23:16:53,Cash,Transportation,auto,No Notes,50.0,Expense,INR
2017-03-22 23:18:47,Cash,Transportation,auto,2 Place 0 to Current Residence,20.0,Expense,INR
2017-03-23 13:49:11,Saving Bank account 1,Other,Pocket money,Fifa 21 pc,1499.0,Expense,INR
2017-03-23 22:03:29,Saving Bank account 1,Food,beverage,3 sugarcane juice,60.0,Expense,INR
2017-03-23 22:04:15,Saving Bank account 1,Other,Pocket money,No Notes,3000.0,Expense,INR
2017-03-25 09:14:09,Cash,Food,Milk,milk 1 lit,60.0,Expense,INR
2017-03-25 13:41:02,Cash,Health,Hospital,Doctor Fees,150.0,Expense,INR
2017-03-25 14:49:45,Saving Bank account 1,Transportation,Travels,Place 2 to Place 1,900.0,Expense,INR
2017-03-25 14:50:06,Cash,Food,Grocery,Dahi 2 packets,20.0,Expense,INR
2017-03-25 14:50:06,Saving Bank account 1,Health,Medicine,Tablet,29.0,Expense,INR
2017-03-25 14:50:06,Saving Bank account 1,Health,Medicine,Jel,110.0,Expense,INR
2017-03-26 13:43:07,Saving Bank account 1,Food,Milk,milk 1 lit,60.0,Expense,INR
2017-03-26 19:25:27,Saving Bank account 1,Household,Kirana,Smart,786.0,Expense,INR
2017-03-27 21:25:08,Saving Bank account 1,Food,Milk,milk 1lit ,60.0,Expense,INR
2017-03-27 21:25:32,Saving Bank account 1,Household,Appliances,USB cord,260.0,Expense,INR
2017-03-28 11:59:46,Cash,Food,beverage,Soda water,12.0,Expense,INR
2017-03-30 20:15:18,Saving Bank account 1,Household,Kirana,No Notes,245.0,Expense,INR
2017-03-31 10:20:31,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-03-31 21:00:41,Cash,Transportation,auto,Place 0 to Current Residence,15.0,Expense,INR
2017-03-31 21:01:20,Cash,Household,Hardware,Laptop repair (servicing+ 2gb ram upgrade + fan replacement + antivirus),2500.0,Expense,INR
2017-03-31 21:02:45,Cash,Transportation,auto,Place 4 station to Place 4 plaza,15.0,Expense,INR
2017-03-31 21:03:22,Cash,Food,Lunch,( pav bhaji + 2 extra pav + sabudana khichdi + kothimbir vada + masala bhat + piyush ),495.0,Expense,INR
2017-03-31 21:06:32,Cash,Transportation,Taxi,Dadar West to siddhivinayak,30.0,Expense,INR
2017-03-31 21:07:22,Cash,Transportation,Taxi,siddhivinayak to shiv sena bhavan,30.0,Expense,INR
2017-03-31 21:08:42,Cash,Transportation,Train,2 Place 0 to dadar return,60.0,Expense,INR
2017-04-01 13:13:01,Cash,Food,Grocery,biscuits+icecream,40.0,Expense,INR
2017-04-02 08:28:04,Saving Bank account 1,Food,beverage,5 pouch of shreejal,60.0,Expense,INR
2017-04-02 08:41:38,Cash,Food,Milk,half liter buffalo,30.0,Expense,INR
2017-04-02 18:09:56,Cash,Shopping,Laundry,clothes ironing,38.0,Expense,INR
2017-04-02 18:18:32,Cash,Food,snacks,samosa + sabudana vada,53.0,Expense,INR
2017-04-03 08:29:00,Cash,Food,Ice cream,vanilla ice cream cups 2,20.0,Expense,INR
2017-04-04 09:47:42,Saving Bank account 1,Food,Ice cream,chocobar (25)+ chocolate cup (20),45.0,Expense,INR
2017-04-05 12:08:24,Saving Bank account 1,Utilities,Mobile Service Provider,No daily limit plan ( 25 GB 30 days),296.0,Expense,INR
2017-04-06 08:13:43,Saving Bank account 1,Food,vegetables,Pav kg Simla mirch 20 + Hari mirch 5,25.0,Expense,INR
2017-04-06 08:24:45,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-04-07 08:40:25,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-04-07 09:09:59,Saving Bank account 1,Food,Bread,No Notes,35.0,Expense,INR
2017-04-07 12:40:59,Saving Bank account 1,Utilities,Edtech Course,No Notes,2700.0,Expense,INR
2017-04-07 13:40:10,Saving Bank account 1,Food,Grocery,Dalich peeth pav kg,25.0,Expense,INR
2017-04-07 13:55:10,Saving Bank account 1,Transportation,auto,Place 1 bridge to Current Residence 2 seats,60.0,Expense,INR
2017-04-08 12:31:53,Saving Bank account 1,Utilities,Mobile Service Provider,Family Mobile Service Provider recharge,2999.0,Expense,INR
2017-04-08 13:57:53,Saving Bank account 1,Food,Milk,milk 1lit ,68.0,Expense,INR
2017-04-09 12:07:40,Saving Bank account 1,Food,Ice cream,4 cups (2 Vanilla 2 tutifruity),40.0,Expense,INR
2017-04-10 09:23:33,Saving Bank account 1,Health,Medicine,Boroline + band aid,50.0,Expense,INR
2017-04-10 12:33:10,Saving Bank account 1,Utilities,Edtech Course,No Notes,2700.0,Expense,INR
2017-04-10 13:49:53,Cash,Other,Pocket money,No Notes,400.0,Expense,INR
2017-04-12 09:21:52,Saving Bank account 1,Food,Milk,milk 1lit ,69.0,Expense,INR
2017-04-12 12:40:44,Saving Bank account 1,Food,Bread,No Notes,35.0,Expense,INR
2017-04-12 13:14:43,Saving Bank account 1,Food,fruits,No Notes,120.0,Expense,INR
2017-04-12 13:15:44,Credit Card,Household,Kirana,Supermart,990.0,Expense,INR
2017-04-12 17:22:55,Cash,Food,snacks,Amul butter,50.0,Expense,INR
2017-04-12 18:20:48,Credit Card,Household,Kirana,Smart point,937.0,Expense,INR
2017-04-12 18:49:34,Saving Bank account 1,Utilities,Newspaper,No Notes,110.0,Expense,INR
2017-04-14 20:04:31,Saving Bank account 1,Other,Pocket money,No Notes,5000.0,Expense,INR
2017-04-16 16:30:39,Saving Bank account 1,Utilities,Tata Sky,No Notes,192.0,Expense,INR
2017-04-17 19:56:53,Saving Bank account 1,Food,Dinner,"The X restaurant, Place 1",1076.0,Expense,INR
2017-04-17 19:56:53,Saving Bank account 1,Other,clothes,H&M clothes,1497.0,Expense,INR
2017-04-18 13:19:27,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-04-18 18:20:51,Saving Bank account 1,Food,Ice cream,Raspberry dolly,20.0,Expense,INR
2017-04-20 14:03:33,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-04-20 20:42:02,Saving Bank account 1,Household,Kirana,Smart point,621.68,Expense,INR
2017-04-21 12:09:33,Saving Bank account 1,Utilities,Cable TV,Monthly recharge,261.0,Expense,INR
2017-04-21 20:26:04,Saving Bank account 1,Health,Medicine,Q-dee strip,40.0,Expense,INR
2017-04-22 07:26:43,Saving Bank account 1,Food,Grocery,milk 1 lit (64) + paneer (75) + bread (30) + 6 eggs (36),205.0,Expense,INR
2017-04-22 09:06:19,Saving Bank account 1,Food,beverage,sugarcane juice,20.0,Expense,INR
2017-04-22 09:06:19,Saving Bank account 1,Transportation,Train,Place 0 to Vikhroli return,30.0,Expense,INR
2017-04-23 23:52:40,Saving Bank account 1,Food,vegetables,Ladyfinger pav kg,15.0,Expense,INR
2017-04-23 23:52:40,Saving Bank account 1,Food,snacks,2 Veg puff,40.0,Expense,INR
2017-04-24 23:51:40,Saving Bank account 1,Other,Pocket money,Family's Wristwatch repair,170.0,Expense,INR
2017-04-25 09:20:48,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-04-25 09:21:02,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-04-25 09:21:21,Cash,Transportation,Train,2 Place 0 to Place 6 return,20.0,Expense,INR
2017-04-25 09:21:54,Cash,Transportation,auto,Place 6 station to college,10.0,Expense,INR
2017-04-25 10:30:36,Saving Bank account 1,Food,snacks,2 kachori,24.0,Expense,INR
2017-04-26 11:25:09,Saving Bank account 1,Shopping,Laundry,farewell contribution,385.0,Expense,INR
2017-04-27 09:35:41,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-04-28 11:17:49,Saving Bank account 1,Utilities,Netflix,1 month subscription,149.0,Expense,INR
2017-04-28 11:17:49,Saving Bank account 1,Food,Ice cream,Cup of butterscotch (20) + chocobar (10),30.0,Expense,INR
2017-04-30 08:31:52,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-04-30 08:32:12,Saving Bank account 1,Food,Grocery,Chota bread,17.0,Expense,INR
2017-04-30 19:53:16,Cash,Food,snacks,2 Pani Puri+ 1 samosa chat,110.0,Expense,INR
2017-04-30 21:02:52,Saving Bank account 1,Food,Dinner,Chicken lollypop 8 pcs,221.0,Expense,INR
2017-04-30 21:03:30,Cash,Food,fruits,6 bananas,25.0,Expense,INR
2017-04-30 21:03:55,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-04-30 23:04:01,Saving Bank account 1,Food,Ice cream,chocobar,10.0,Expense,INR
2017-05-01 08:10:20,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2017-05-01 08:50:40,Cash,Household,Appliances,inverter battery check,100.0,Expense,INR
2017-05-01 18:52:58,Cash,Food,Milk,milk 0.5 lit ,31.0,Expense,INR
2017-05-02 08:21:35,Cash,Transportation,Bus,N to M,330.0,Expense,INR
2017-05-02 13:17:05,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-05-02 17:34:41,Cash,Transportation,auto,within city,40.0,Expense,INR
2017-05-03 08:44:30,Cash,Transportation,Train,Place 0 to Place 6 return 2,20.0,Expense,INR
2017-05-03 09:55:49,Cash,Household,Toiletries,plastic kharata + brush,140.0,Expense,INR
2017-05-03 12:01:53,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR
2017-05-03 12:07:57,Saving Bank account 1,Food,Grocery,No Notes,949.0,Expense,INR
2017-05-03 12:25:35,Cash,Shopping,Footwear,footwear repair,10.0,Expense,INR
2017-05-03 12:32:15,Cash,Food,beverage,sugarcane juice 2,30.0,Expense,INR
2017-05-03 17:50:58,Cash,Transportation,auto,Place 0 to sec 21,30.0,Expense,INR
2017-05-05 08:31:56,Saving Bank account 1,Food,breakfast,Bread,33.0,Expense,INR
2017-05-05 08:54:25,Cash,Food,beverage,sugarcane juice,20.0,Expense,INR
2017-05-05 12:41:00,Saving Bank account 1,Food,Dinner,Bhendi masala 30 + 3 chapati,45.0,Expense,INR
2017-05-06 13:03:19,Saving Bank account 1,Health,Medicine,Sofy antibacterial,190.0,Expense,INR
2017-05-06 14:08:11,Cash,Food,Dinner,Chicken Biryani 120+ dal rice 60,180.0,Expense,INR
2017-05-06 16:56:52,Saving Bank account 1,Other,Pocket money,No Notes,2500.0,Expense,INR
2017-05-06 17:29:07,Cash,Food,chocolate,2 Cadbury dairy milk,20.0,Expense,INR
2017-05-06 17:58:12,Cash,Health,Medicine,3 Sinarest,18.0,Expense,INR
2017-05-07 08:54:13,Saving Bank account 1,Food,Lunch,Catering Service (1 bhaji 30 + 3 chapti 15),45.0,Expense,INR
2017-05-07 12:41:13,Saving Bank account 1,Food,Dinner,Paneer mutter Rs.90+ 5 chapati Rs.25,115.0,Expense,INR
2017-05-07 17:50:09,Saving Bank account 1,Food,Dinner,veg fried rice 1 full,180.0,Expense,INR
2017-05-07 18:23:04,Saving Bank account 1,Food,Grocery,2 Kg Onion 30/kg + 1 kg Potato 30/kg + Parle Biscuit Rs 10,100.0,Expense,INR
2017-05-08 09:03:38,Saving Bank account 1,Health,Medicine,Cinarest,27.0,Expense,INR
2017-05-08 09:21:34,Credit Card,Shopping,Clothing,Family's dresses,989.0,Expense,INR
2017-05-08 13:24:21,Credit Card,Shopping,Laundry,Purse on occasion of Rakshabandhan,909.0,Expense,INR
2017-05-08 13:41:13,Saving Bank account 1,Health,Hospital,Medical tests - Family,6190.0,Expense,INR
2017-05-08 17:04:09,Credit Card,Shopping,Laundry,Purse on occasion of Rakshabandhan,1145.0,Expense,INR
2017-05-08 17:41:10,Cash,Other,Pocket money,Change,100.0,Expense,INR
2017-05-09 08:30:13,Cash,Education,Stationary,Print outs+ Xerox,50.0,Expense,INR
2017-05-09 18:17:40,Saving Bank account 1,Utilities,Edtech Course,No Notes,2700.0,Expense,INR
2017-05-10 09:19:53,Saving Bank account 1,Other,Pocket money,account opening fee,200.0,Expense,INR
2017-05-11 17:23:01,Cash,Transportation,auto,Place 0 to Current Residence,15.0,Expense,INR
2017-05-11 17:46:22,Saving Bank account 1,Utilities,Tata Sky,Current Residence - Tata Play recharge,200.0,Expense,INR
2017-05-12 13:12:06,Saving Bank account 1,Utilities,Edtech Course,No Notes,2700.0,Expense,INR
2017-05-12 17:55:21,Saving Bank account 1,Utilities,Tata Sky,Current Residence - Tata Play recharge,100.0,Expense,INR
2017-05-13 10:43:17,Saving Bank account 1,Food,breakfast,Medu vada 1 plate,35.0,Expense,INR
2017-05-13 10:43:50,Cash,Food,Tea,No Notes,5.0,Expense,INR
2017-05-13 18:02:10,Saving Bank account 1,Food,Lunch,4 chapati,20.0,Expense,INR
2017-05-13 18:02:21,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-05-13 20:51:02,Saving Bank account 1,Food,Dinner,Non veg overloaded pizza,242.0,Expense,INR
2017-05-14 14:21:59,Saving Bank account 1,Food,Lunch,Non veg overloaded pizza,242.0,Expense,INR
2017-05-14 20:06:03,Saving Bank account 1,Household,Kirana,Shev bhaji sev,50.0,Expense,INR
2017-05-15 19:28:22,Saving Bank account 1,Food,breakfast,Poha 25+ tea 10,35.0,Expense,INR
2017-05-15 19:28:42,Cash,Food,Dinner,Veg cheese grill sandwich,100.0,Expense,INR
2017-05-15 20:42:20,Saving Bank account 1,Utilities,Newspaper,March 210 + April 170,380.0,Expense,INR
2017-05-16 13:11:02,Cash,Food,Tea,No Notes,5.0,Expense,INR
2017-05-16 13:22:48,Saving Bank account 1,Food,Lunch,Non veg combo meal,234.0,Expense,INR
2017-05-16 14:39:07,Saving Bank account 1,Shopping,grooming,Razor Blade,247.0,Expense,INR
2017-05-16 19:10:09,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-05-17 10:27:35,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-05-17 14:12:16,Saving Bank account 1,Food,Lunch,Full egg fried rice 100 + Manchurian dry 100,210.0,Expense,INR
2017-05-17 14:12:16,Saving Bank account 1,Food,Ice cream,Vanila family pack,99.0,Expense,INR
2017-05-17 14:12:16,Cash,Food,Tea,No Notes,5.0,Expense,INR
2017-05-18 11:06:06,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-05-18 11:06:19,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-05-18 11:06:30,Cash,Shopping,grooming,Shaving,50.0,Expense,INR
2017-05-18 11:06:52,Saving Bank account 1,Food,breakfast,Poha,25.0,Expense,INR
2017-05-18 16:11:08,Saving Bank account 1,Food,Lunch,Bhai poli,45.0,Expense,INR
2017-05-18 16:11:26,Saving Bank account 1,Food,vegetables,No Notes,60.0,Expense,INR
2017-05-18 16:11:48,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-05-18 16:11:48,Saving Bank account 1,Food,Dinner,pav bhaji + 5 pav extra,219.0,Expense,INR
2017-05-21 08:15:23,Saving Bank account 1,Utilities,Cable TV,Monthly recharge,261.0,Expense,INR
2017-05-21 09:40:52,Cash,Transportation,auto,Decathlon to station,20.0,Expense,INR
2017-05-21 15:26:54,Cash,Food,flour mill,3 kg ( 2kg bajari Rs 7 each + 1kg gahu & maka mix Rs.10),24.0,Expense,INR
2017-05-21 15:33:51,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-05-21 15:34:55,Cash,Transportation,Train,2 Place 0 to Place 4 return,30.0,Expense,INR
2017-05-22 09:44:08,Saving Bank account 1,Food,beverage,sugarcane juice,15.0,Expense,INR
2017-05-22 09:55:12,Saving Bank account 1,Food,beverage,Coke 750ml,40.0,Expense,INR
2017-05-22 17:29:38,Saving Bank account 1,Household,Appliances,3 pin Holder,50.0,Expense,INR
2017-05-22 17:30:12,Saving Bank account 1,Food,flour mill,M D sure 2kg atta,88.0,Expense,INR
2017-05-23 22:08:10,Saving Bank account 1,Education,Stationary,White board pen 25 + duster 50,75.0,Expense,INR
2017-05-23 22:09:27,Cash,Household,Kirana,Rasna orange,46.0,Expense,INR
2017-05-23 22:10:00,Saving Bank account 1,Food,snacks,Gupta bhel,25.0,Expense,INR
2017-05-24 08:46:32,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-05-24 08:46:43,Cash,Food,snacks,Samosa pav @ kurla,15.0,Expense,INR
2017-05-24 08:46:43,Saving Bank account 1,Utilities,Cable TV,No Notes,261.0,Expense,INR
2017-05-24 08:46:43,Cash,Transportation,Train,Place 0 to Vikhroli return,30.0,Expense,INR
2017-05-25 08:47:34,Cash,Transportation,Train,Place 0 to Vikhroli single,15.0,Expense,INR
2017-05-25 08:47:34,Cash,Food,snacks,Ragda Puri,30.0,Expense,INR
2017-05-27 13:21:01,Saving Bank account 1,Food,vegetables,Pav kg tomato,20.0,Expense,INR
2017-05-27 13:21:21,Saving Bank account 1,Education,Stationary,Print outs+ Xerox,20.0,Expense,INR
2017-05-27 18:20:47,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-05-28 19:16:01,Saving Bank account 1,Food,breakfast,Medu vada 1 plate + dal vada 1,70.0,Expense,INR
2017-05-28 19:27:36,Saving Bank account 1,Food,vegetables,No Notes,60.0,Expense,INR
2017-05-28 19:27:51,Cash,Food,Grocery,No Notes,30.0,Expense,INR
2017-05-28 19:39:11,Saving Bank account 1,Food,Grocery,Mango 1 kg,140.0,Expense,INR
2017-05-28 19:39:31,Cash,Food,vegetables,No Notes,45.0,Expense,INR
2017-05-28 20:47:18,Saving Bank account 1,Food,snacks,2 kachori,24.0,Expense,INR
2017-05-28 20:47:33,Saving Bank account 1,Household,Kirana,No Notes,996.0,Expense,INR
2017-05-29 09:25:48,Saving Bank account 1,Food,Grocery,Half kg potato + half kg banana,35.0,Expense,INR
2017-05-29 09:25:48,Cash,Education,Stationary,Xerox,30.0,Expense,INR
2017-05-29 09:25:48,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-05-30 09:41:14,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-05-30 09:41:31,Cash,Transportation,Train,2 Place 0 to Place P return,80.0,Expense,INR
2017-05-30 11:35:31,Saving Bank account 1,Food,Tea,2 tea,34.0,Expense,INR
2017-05-30 17:02:53,Cash,Household,Kitchen,Crockery,275.0,Expense,INR
2017-05-30 17:04:07,Cash,Food,Lunch,2 veg Frankie,120.0,Expense,INR
2017-05-30 17:04:28,Cash,Food,beverage,Slice + Pepsi,40.0,Expense,INR
2017-05-30 19:57:58,Saving Bank account 1,Food,Dinner,5 chapati,25.0,Expense,INR
2017-05-30 19:57:58,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-05-31 20:47:17,Saving Bank account 1,Shopping,Clothing,undergarments pair of Jockey,655.0,Expense,INR
2017-06-01 12:18:40,Cash,Food,Milk,milk 0.5 lit ,31.0,Expense,INR
2017-06-01 12:58:22,Saving Bank account 1,Food,snacks,4 Shegaon kachori,48.0,Expense,INR
2017-06-01 13:24:44,Cash,Household,Appliances,moscuito racket,200.0,Expense,INR
2017-06-01 13:43:10,Saving Bank account 1,Food,Dinner,veg paneer tikka 3 roti,294.0,Expense,INR
2017-06-01 13:49:23,Saving Bank account 1,Transportation,Travels,Place 1 to Place 2 - Novelty tour and travels,1396.5,Expense,INR
2017-06-02 08:15:39,Cash,Food,fruits,1 kg apple,140.0,Expense,INR
2017-06-02 09:56:42,Cash,Food,fruits,half kg chiku,30.0,Expense,INR
2017-06-02 18:30:56,Saving Bank account 1,Food,Grocery,jira + toast pav kilo,110.0,Expense,INR
2017-06-02 18:31:43,Cash,Food,Grocery,vegetables,195.0,Expense,INR
2017-06-03 11:13:24,Cash,Food,breakfast,2 plate medu vada + 2 pcs dal vada,45.0,Expense,INR
2017-06-03 13:20:28,Cash,Food,Milk,milk 1lit ,62.0,Expense,INR
2017-06-04 09:57:06,Saving Bank account 1,Transportation,train,Place 6 to Place 2 - 3Tier AC cancellation charges,213.6,Expense,INR
2017-06-05 08:43:41,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-06-05 13:36:27,Cash,Food,snacks,Veg puff,20.0,Expense,INR
2017-06-05 13:45:19,Cash,Food,Dinner,5 chapati,25.0,Expense,INR
2017-06-05 16:58:33,Saving Bank account 1,Food,Lunch,Paneer masala + hara bhara kabab 6 pcs,330.0,Expense,INR
2017-06-06 09:01:42,Cash,Food,snacks,2 Veg puff,40.0,Expense,INR
2017-06-06 09:01:54,Cash,Education,Stationary,Print out,3.0,Expense,INR
2017-06-06 12:00:11,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-06-08 09:07:48,Saving Bank account 1,Food,breakfast,krack Jack biscuits,5.0,Expense,INR
2017-06-08 09:27:04,Saving Bank account 1,Utilities,Newspaper,No Notes,170.0,Expense,INR
2017-06-08 09:33:52,Saving Bank account 1,Food,Lunch,5 chapati,25.0,Expense,INR
2017-06-08 12:12:58,Cash,Household,Kirana,No Notes,302.0,Expense,INR
2017-06-08 18:09:58,Cash,Health,Medicine,Vicks VapoRub,22.0,Expense,INR
2017-06-09 08:42:18,Cash,Other,Pocket money,No Notes,500.0,Expense,INR
2017-06-09 12:06:44,Cash,Other,Pocket money,Pant chain repair,20.0,Expense,INR
2017-06-09 12:28:03,Saving Bank account 1,Food,snacks,Sweet bread cake 90 + veg puff 2,140.0,Expense,INR
2017-06-10 09:14:27,Saving Bank account 1,Health,Medicine,No Notes,468.0,Expense,INR
2017-06-11 16:58:25,Cash,Food,Eggs,6 eggs,39.0,Expense,INR
2017-06-12 18:03:09,Saving Bank account 1,Food,Lunch,Catering Service,125.0,Expense,INR
2017-06-13 20:06:49,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-06-15 19:01:47,Saving Bank account 1,Education,Stationary,Print outs 3 + Xerox 16 + envelope 10,29.0,Expense,INR
